"상세영업상태코드","사업장명","시군구명","동리명","설립년도","폐업년도","영업기간"
2,"오류동빵집","구로구","오류동",1997,2008,12
2,"자연드림 고척개봉점","구로구","고척동",2015,2017,3
2,"베이커케이","구로구","천왕동",2015,2016,2
2,"미소주먹밥","구로구","신도림동",2015,2020,6
2,"우리밀베이커리카페","구로구","오류동",2015,2017,3
2,"어니스크","구로구","신도림동",2016,2018,3
2,"신라명과 SK허브수점","구로구","구로동",2008,2010,3
2,"빠띠세리","구로구","구로동",2008,2009,2
2,"씨제이푸드빌(주) 뚜레쥬르 고대병원점","구로구","구로동",2008,2009,2
2,"빵굽는아침","관악구","신림동",2004,2005,2
2,"크라운베이커리","금천구","독산동",1996,2013,18
2,"크라운베이커리독산분점","금천구","독산동",1995,1997,3
2,"파리바게뜨삼성힐스테이트점","강남구","삼성동",2009,2014,6
2,"쁘띠르뽀미에 GS난향점","관악구","신림동",2012,2016,5
2,"케익촌즉석빵집","관악구","신림동",2015,2016,2
2,"케約ざ","관악구","신림동",1998,2006,9
2,"식빵이야기 둔촌역점","강동구","성내동",2018,2018,1
2,"케익프라자","강서구","화곡동",1989,2008,20
2,"몽디알제과점","금천구","가산동",1992,1997,6
2,"그린베이커리","강동구","길동",1994,2003,10
2,"명다방","동대문구","용두동",1974,1999,26
2,"빵굼터","강동구","천호동",1994,2002,9
2,"캘리포니아명과","금천구","시흥동",1984,1999,16
2,"쇼콜라정","강동구","천호동",2008,2010,3
2,"뚜레쥬르 씨앤미 중계점","노원구","중계동",2008,2010,3
2,"뚜레쥬르강동역점","강동구","천호동",2005,2016,12
2,"베떼엠","강동구","천호동",2006,2007,2
2,"빵이가득한집","강동구","성내동",2007,2010,4
2,"블레도르과자점","강동구","명일동",1995,2000,6
2,"보비(bobee)도너츠","광진구","구의동",2005,2013,9
2,"케익하우스연","강동구","상일동",1996,2000,5
2,"파리바게뜨 천호행복점","강동구","천호동",2011,2020,10
2,"명일베이커리","강동구","명일동",1999,2000,2
2,"크라운베이커리","강동구","암사동",2000,2013,14
2,"겨울과봄사이","강동구","성내동",2016,2018,3
2,"라크렘","성북구","장위동",1976,2012,37
2,"베이커리맘마","영등포구","대림동",1999,2007,9
2,"파리바게트","강남구","역삼동",2003,2007,5
2,"샹띠에과자점","영등포구","양평동4가",1985,2011,27
2,"코아방","서초구","잠원동",1988,2006,19
2,"(주)현대그린푸드베즐리","서대문구","창천동",2015,2015,1
2,"빠띠스리기야마","중구","충무로1가",2007,2009,3
2,"삼각지베이커리","용산구","한강로1가",1996,2014,19
2,"강남고로케 이대점","서대문구","대현동",2013,2015,3
2,"별달제과","구로구","구로동",1989,2010,22
2,"야곱 빵장수","도봉구","쌍문동",2003,2008,6
2,"에스엠타운카페 커뮤니케이션센터","강남구","삼성동",2016,2021,6
2,"주재근베이커리","용산구","갈월동",1995,2007,13
2,"비티에스(BTS)통상","광진구","구의동",2013,2017,5
2,"이선기베이커리","송파구","마천동",2002,2010,9
2,"뚜레쥬르역촌동","은평구","역촌동",1991,2008,18
2,"도노(Dono)","송파구","잠실동",2014,2016,3
2,"오즈의쉐프","송파구","신천동",2004,2007,4
2,"리치몬드 현대신촌점","서대문구","창천동",2015,2018,4
2,"(주)현대그린푸드 베즐리 동대문점","중구","을지로6가",2016,2016,1
2,"달상점","용산구","용산동2가",2018,2018,1
2,"혜원빵집","중랑구","망우동",1998,2008,11
2,"임실M피자","종로구","혜화동",1986,2011,26
2,"빵굽는마을","강동구","암사동",2002,2007,6
2,"몽마르뜨과자점","강동구","길동",2003,2005,3
2,"프랑가스트","노원구","상계동",2003,2018,16
2,"앤티앤스","송파구","잠실동",1998,2006,9
2,"뚜레쥬르 길음뉴타운점","성북구","길음동",2006,2010,5
2,"빵굽는마을","송파구","마천동",2009,2011,3
2,"파리바게뜨 올림픽승리점","송파구","오금동",2000,2016,17
2,"파티스리크레용","양천구","신정동",2014,2016,3
2,"린즈컵케이크","송파구","잠실동",2009,2020,12
2,"마리앙뜨과자점","송파구","송파동",1988,2007,20
2,"맥필드베이커리","송파구","잠실동",1995,2008,14
2,"뚜레쥬르 교대역점","서초구","서초동",2005,2020,16
2,"한나식빵장안점","동대문구","장안동",2018,2020,3
2,"풀잎 식문화 연구소","서초구","방배동",2018,2021,4
2,"빚은 롯데마트구로점","구로구","구로동",2018,2020,3
2,"베이커리팩토리 구로점","구로구","구로동",2018,2020,3
2,"크라운베이커리","중랑구","신내동",1996,2009,14
2,"석촌상점","송파구","송파동",2018,2020,3
2,"보시엘드파리","강남구","개포동",2005,2006,2
2,"빵굽는마을","노원구","월계동",1998,2011,14
2,"중계두타빌파리바게트","노원구","중계동",2000,2011,12
2,"피치베이커리(Pitch Bakery)","강남구","신사동",2018,2020,3
2,"한재용 베이커리","강남구","도곡동",2018,2018,1
2,"빵어니스타","강남구","압구정동",2018,2018,1
2,"빵어니스타","강남구","압구정동",2018,2018,1
2,"이지바이 홍제점","서대문구","홍제동",2013,2016,4
2,"이지도너츠","강서구","방화동",2004,2013,10
2,"바로굼빵터","강서구","화곡동",2007,2014,8
2,"데이앤데이 김포공항점 행사매장","강서구","과해동",2010,2014,5
2,"즉석건간빵전문점","금천구","독산동",1994,2005,12
2,"헬레나","도봉구","쌍문동",2018,2020,3
2,"씨클로반미","도봉구","도봉동",2018,2021,4
2,"이지바이","중랑구","면목동",2013,2016,4
2,"(주)거산하북교역","성북구","길음동",2005,2006,2
2,"또아식빵(NC백화점강서점)","강서구","등촌동",2018,2019,2
2,"뚜레쥬르 여의도KBS별관점","영등포구","여의도동",2018,2020,3
2,"앨리스 베이커리 카페","양천구","목동",2018,2018,1
2,"행운제과","관악구","봉천동",2018,2019,2
2,"디저트 두 쥬어","노원구","상계동",2018,2018,1
2,"서울페이스트리","강남구","삼성동",2018,2018,1
2,"쏘하(soft&hard)","동작구","흑석동",2018,2020,3
2,"태극당","강남구","압구정동",2020,2020,1
2,"범빵","마포구","신수동",2020,2021,2
2,"언노운커피앤베이커리","중구","저동2가",2020,2021,2
2,"악토버","마포구","서교동",2017,2021,5
2,"노르웨이안 우드(Norwegian wood)","성북구","길음동",2020,2021,2
2,"강정이넘치는집","강남구","삼성동",2020,2020,1
2,"크렘드마롱 청담","강남구","청담동",2020,2021,2
2,"도봉관","도봉구","창동",2020,2021,2
2,"쿠치나송","강남구","개포동",2020,2020,1
2,"화이트리에 갤러리아백화점점","강남구","압구정동",2020,2020,1
2,"서울은마꽈배기","강동구","천호동",2020,2021,2
2,"콘디토리오븐","용산구","한남동",2020,2020,1
2,"블랑제리더플라자고메이494한남","용산구","한남동",2020,2020,1
2,"비건 앤 비욘(Vegan and Beyond)","서대문구","연희동",2020,2021,2
2,"엘린디저트","중랑구","면목동",2020,2021,2
2,"어썸도넛서울","서대문구","창천동",2020,2021,2
2,"커비하우스","동대문구","전농동",2020,2021,2
2,"크렘드 마롱","강남구","압구정동",2020,2020,1
2,"유한회사마미갸또양평","강서구","등촌동",2020,2020,1
2,"브래드쇼","서초구","반포동",2020,2021,2
2,"탄탈라이즈 르네테르 커피","강남구","압구정동",2020,2020,1
2,"아트앤케이크","노원구","하계동",2020,2021,2
2,"아비앙또","마포구","서교동",2020,2020,1
2,"브레댄코","광진구","자양동",2011,2014,4
2,"브레드마루","광진구","화양동",2012,2012,1
2,"그럼,","광진구","자양동",2017,2019,3
2,"또아식빵","광진구","화양동",2017,2018,2
2,"빠아앙건대점","광진구","화양동",2017,2019,3
2,"그랑프리제과점","강북구","미아동",2006,2011,6
2,"아마폴라델리","강북구","미아동",2006,2008,3
2,"크로와쌍뜨리","강동구","명일동",1992,1997,6
2,"쁘리앙디즈","강북구","번동",2005,2019,15
2,"비알코리아(주)던킨도너츠 수유2호점","강북구","번동",2008,2012,5
2,"케익하우스엠마","강동구","천호동",1992,2003,12
2,"이스라엘제과점","강동구","길동",1992,1998,7
2,"김성연과자점","강북구","수유동",1994,2006,13
2,"브레드헛","강북구","미아동",2012,2017,6
2,"준베이커리","강북구","수유동",2011,2013,3
2,"쌍떼과자점","강동구","상일동",1993,2007,15
2,"배스킨라빈스아이스","강동구","명일동",1992,1992,1
2,"비니호야","광진구","중곡동",2012,2018,7
2,"스윗플라워(Sweet Flower)","광진구","자양동",2012,2013,2
2,"조스베이커리","광진구","광장동",2012,2017,6
2,"신라명과","강동구","명일동",1993,1997,5
2,"에이스베어커리","강동구","성내동",1993,1996,4
2,"다원빵집","강북구","미아동",2008,2011,4
2,"차이트","강동구","명일동",1992,1995,4
2,"WORLD HOUS(월드하우스)","강동구","암사동",1993,2002,10
2,"365세일빵집","강북구","미아동",2009,2009,1
2,"미원통상(주)성내점","강동구","성내동",1991,1995,5
2,"파리바게뜨고덕점","강동구","명일동",1992,2011,20
2,"뉴욕제과","강동구","명일동",1994,2011,18
2,"가나안제과(주)천호지","강동구","천호동",1987,1996,10
2,"빵이 가득한 집","강북구","수유동",2011,2016,6
2,"밀보리하우스","강동구","천호동",1987,2002,16
2,"케익하우스엠마","강동구","길동",1993,1997,5
2,"크리스탈베이커리","강동구","길동",1990,2000,11
2,"빵굽는세상","강북구","미아동",2011,2014,4
2,"불란서제과점","강동구","길동",1987,2012,26
2,"가나안제과(주)명일지","강동구","명일동",1987,1992,6
2,"뺑드비","강동구","성내동",1991,1992,2
2,"밀보라하우스","강동구","고덕동",1993,2003,11
2,"싸파리","강동구","명일동",1987,2003,17
2,"서울뉴욕제과점","강동구","상일동",1987,1998,12
2,"포노아투","강북구","미아동",2016,2016,1
2,"코니아일랜드명일진로","강동구","명일동",1994,1996,3
2,"본베이커리","강북구","수유동",2009,2017,9
2,"케洋臼肄볶沅弧┯","강북구","수유동",1983,2010,28
2,"장베이커리","강북구","수유동",2016,2020,5
2,"블랑디스과자점","금천구","시흥동",2003,2014,12
2,"황정민 베이커리","강북구","번동",2011,2014,4
2,"크라운베이커리","강북구","수유동",2000,2010,11
2,"바게뜨베이커리","강동구","둔촌동",1993,1995,3
2,"가나안제과길동2지점","강동구","둔촌동",1993,1993,1
2,"신라당제과","강동구","고덕동",1987,2000,14
2,"신라당","강동구","명일동",1987,1990,4
2,"바로방제과강동지점","강동구","명일동",1987,2001,15
2,"쉐라톤명과","강동구","둔촌동",1987,1990,4
2,"에메랄드제과점","강동구","명일동",1987,1993,7
2,"에메랄드제과점","강동구","명일동",1987,1990,4
2,"독일빵집","강동구","성내동",1987,2000,14
2,"빵마을","강동구","길동",1987,2004,18
2,"신라방","강동구","명일동",1987,2000,14
2,"만나당","강동구","상일동",1987,2000,14
2,"빵굽는마을","강북구","미아동",2003,2006,4
2,"훼미리마트성모점","강동구","암사동",1993,2003,11
2,"봉갸또","강동구","천호동",1992,1999,8
2,"밀라노베이커리","강동구","천호동",1992,2002,11
2,"상띠에","광진구","자양동",2010,2014,5
2,"크라운베이커리(GS광진화양점)","광진구","화양동",2010,2011,2
2,"뚜레쥬르","광진구","자양동",2010,2012,3
2,"홈플러스 익스프레스 구의2점","광진구","구의동",2010,2017,8
2,"따삐오","광진구","구의동",2010,2011,2
2,"153과자점","광진구","군자동",2010,2015,6
2,"마켓999(Market999)중곡점","광진구","중곡동",2010,2012,3
2,"드림도넛","광진구","중곡동",2010,2010,1
2,"파리바게뜨(건대중앙점)","광진구","자양동",2010,2011,2
2,"에센브로","강북구","미아동",2011,2016,6
2,"케익하우스크리스탈","강동구","명일동",1988,1997,10
2,"케洋臼肄보馝","강북구","미아동",2000,2013,14
2,"바게뜨과자점","강동구","둔촌동",1988,1998,11
2,"로즈마리과자점","강동구","고덕동",1988,2010,23
2,"쉐프Lee베이커리","강북구","수유동",1997,2010,14
2,"영국빵집","강북구","미아동",2007,2009,3
2,"아몬드베이커리","강동구","성내동",1992,2000,9
2,"(주)조선호텔베이커리 데이앤데이 자양점 피자","광진구","자양동",2010,2012,3
2,"빚은(광진구청점)","광진구","구의동",2010,2013,4
2,"신라명과 중곡점","광진구","중곡동",2010,2014,5
2,"신라빵집","광진구","구의동",2010,2020,11
2,"앙고빵누가쌌니 희우요","광진구","중곡동",2008,2009,2
2,"뚜레쥬르광장현대점","광진구","광장동",2008,2010,3
2,"둔촌소비자협동조합","강동구","성내동",1989,1999,11
2,"마스타","강동구","성내동",1989,2000,12
2,"고려제과","강동구","성내동",1989,1996,8
2,"고전제과점","강동구","천호동",1993,1999,7
2,"누네띠네베이커리","강북구","번동",2003,2010,8
2,"독일제과","강동구","암사동",1980,2000,21
2,"샹띄에르","강북구","번동",2004,2006,3
2,"빠이빠이","강북구","미아동",2008,2009,2
2,"바티칸제과","강동구","고덕동",1988,1990,3
2,"한나식빵","강북구","미아동",2018,2020,3
2,"크리스탈명과","강동구","암사동",1987,1998,12
2,"쉐프","강북구","수유동",2001,2009,9
2,"그랑프리","강북구","번동",2009,2011,3
2,"케익하우스라벤더","강북구","수유동",2000,2015,16
2,"브레댄코 중곡점","광진구","중곡동",2010,2012,3
2,"빚은광진자양점","광진구","자양동",2010,2018,9
2,"뚜레쥬르 광장점","광진구","광장동",2010,2012,3
2,"하나로베이커리","광진구","자양동",2010,2013,4
2,"피자하우스","강동구","둔촌동",1981,1993,13
2,"브리앙","강동구","둔촌동",1983,1996,14
2,"델리스베이커리","강동구","둔촌동",1982,2000,19
2,"독일제과","강동구","천호동",1990,2009,20
2,"런던제과","강동구","천호동",1989,1997,9
2,"가나안제과점","강동구","둔촌동",1990,1992,3
2,"백과명다과방","강동구","암사동",1989,1995,7
2,"레디아망","강북구","수유동",2012,2015,4
2,"빵굽는마을","강북구","수유동",2006,2008,3
2,"파이팩토리","강북구","번동",2007,2008,2
2,"샬롬하우스","강동구","명일동",1991,2002,12
2,"바게뜨베이커리","강동구","길동",1989,1996,8
2,"파리바게트","강북구","미아동",1997,2011,15
2,"서울뉴욕제과","강동구","천호동",1984,2001,18
2,"서울뉴욕제과","강동구","천호동",1984,1990,7
2,"크라운베이커리수유광산점","강북구","수유동",2007,2013,7
2,"뚜레쥬르","강북구","수유동",2008,2009,2
2,"빵두레박","강동구","성내동",1988,2001,14
2,"비알코리아(주)던킨도너츠 건대입구역점","광진구","화양동",2012,2017,6
2,"봉봉블라썸","광진구","자양동",2012,2013,2
2,"만나베이커리","광진구","중곡동",2018,2020,3
2,"빠아앙중곡점","광진구","중곡동",2018,2020,3
2,"아미띠에베이커리","광진구","구의동",1978,2009,32
2,"워커힐델리","광진구","광장동",1978,2020,43
2,"아도레과자점","광진구","자양동",1982,2011,30
2,"프랑스제과","광진구","군자동",1984,2006,23
2,"케익하우스몽마(Cake House 몽마)","광진구","중곡동",1984,2010,27
2,"케익하우스델리","광진구","구의동",1992,2010,19
2,"크리스탈제과","강동구","암사동",1990,1997,8
2,"빵굽는마을","강동구","둔촌동",1982,2001,20
2,"밀라노베이커리","강동구","성내동",1992,1996,5
2,"꽈백최선생","강북구","미아동",2017,2020,4
2,"프라자제과점","강동구","둔촌동",1989,1993,5
2,"신라방제과점","강동구","천호동",1989,1993,5
2,"크라운베이커리","강북구","미아동",2005,2010,6
2,"안스피자","강북구","수유동",2009,2016,8
2,"던킨도너츠천호점","강동구","천호동",1990,1997,8
2,"밀라노베이커리성내분","강동구","성내동",1990,2002,13
2,"루시카토","광진구","자양동",2012,2020,9
2,"(주)농업법인 쿱스토어 구의점","광진구","구의동",2012,2016,5
2,"세비앙과자점","광진구","군자동",1985,2011,27
2,"케익하우스 밀레","광진구","중곡동",2005,2008,4
2,"니나과자점","광진구","중곡동",2005,2006,2
2,"한국유통베이커리","광진구","자양동",2005,2006,2
2,"뺑베이커리","광진구","자양동",1993,2008,16
2,"월드파리제과점","광진구","광장동",1993,2009,17
2,"팡도르제과점","광진구","자양동",1993,2011,19
2,"쁘리앙디즈","강북구","수유동",2017,2019,3
2,"김충복과자점","강동구","천호동",1990,1999,10
2,"월드하우스","강북구","미아동",2005,2008,4
2,"김제명제과점","강동구","명일동",1993,2002,10
2,"송베이커리","강북구","미아동",2005,2006,2
2,"르뽀미에번동점","강북구","번동",2009,2011,3
2,"케익하우스몽마","강북구","미아동",2016,2019,4
2,"케익하우스 앙뜨","강동구","길동",1983,2009,27
2,"샤모니빵","강북구","수유동",1983,2010,28
2,"힐튼명과","강동구","상일동",1989,2002,14
2,"부산베이커리","강북구","수유동",2001,2006,6
2,"뚜레쥬르","강북구","미아동",2001,2007,7
2,"GS따삐오&빚은화양점","광진구","화양동",2012,2014,3
2,"떡담광장점","광진구","광장동",2012,2015,4
2,"쉼표","광진구","군자동",2012,2019,8
2,"심봉사도로케","광진구","자양동",2016,2017,2
2,"베이크스토리군자역점","광진구","능동",2016,2018,3
2,"오페라과자점","광진구","중곡동",1985,2015,31
2,"케洋臼肄볶幻す","광진구","광장동",1985,2012,28
2,"샬롬베이커리","광진구","자양동",1986,2015,30
2,"정억시과자점","광진구","자양동",1987,2007,21
2,"월드하우스","광진구","중곡동",1987,2007,21
2,"케익하우스빈","광진구","군자동",2011,2013,3
2,"바로굼빵터","광진구","중곡동",2011,2015,5
2,"칸베이커리","광진구","자양동",2011,2012,2
2,"케익나라","강동구","성내동",1993,2011,19
2,"이딸리앙베이커리","강동구","성내동",1993,1996,4
2,"가나안제과고덕지점","강동구","상일동",1987,1997,11
2,"거북당제과","강동구","상일동",1988,2000,13
2,"프라임베이커리","강동구","명일동",1992,1998,7
2,"낙원","강동구","천호동",1992,1993,2
2,"버거프라자","강동구","천호동",1989,1994,6
2,"뚜레쥬르 강북삼양점","강북구","미아동",2011,2016,6
2,"최종문베이커리","강동구","성내동",1992,1996,5
2,"명성제과","강동구","천호동",1989,2000,12
2,"바게뜨리아","강동구","길동",1988,2002,15
2,"사랑의빵집","강북구","수유동",1999,2010,12
2,"큰손베이커리","강북구","수유동",2009,2018,10
2,"안제리나빵집","강동구","고덕동",1988,2012,25
2,"몽블랑빵집","강동구","암사동",1981,1998,18
2,"빵굽는동네","광진구","자양동",2011,2012,2
2,"웰빙독일빵","광진구","자양동",2011,2016,6
2,"뺑드미","광진구","중곡동",2011,2018,8
2,"빵굼방베이커리","강동구","명일동",1993,2002,10
2,"케洋臼肄보馝","강북구","미아동",1982,2011,30
2,"안제리나빵집","강동구","고덕동",1988,1990,3
2,"크리스탈명과","강동구","암사동",1990,2000,11
2,"정통대만카스테라비엔에이치코리아","강북구","수유동",2016,2019,4
2,"브레드칸","강북구","수유동",2016,2020,5
2,"풍년제과","강동구","천호동",1989,1996,8
2,"ROBIN'S BAKERY(로빈스베이커리) 번동점","강북구","번동",2001,2021,21
2,"델리제과점","강북구","번동",2005,2020,16
2,"홈베이커리","강북구","미아동",2017,2021,5
2,"밀보이베이커리","강북구","수유동",2006,2011,6
2,"(주)크라운베이커리미아SK","강북구","미아동",2006,2013,8
2,"뚜레쥬르 명일역점","강동구","명일동",1992,2012,21
2,"샹띠베이커리","강동구","성내동",1992,2002,11
2,"인디안가맹점","강동구","명일동",1984,1990,7
2,"젤라테리아베네치아","강동구","천호동",1990,1992,3
2,"하니하우스","강동구","천호동",1989,1992,4
2,"던킨도너츠 강북구청사거리점","강북구","번동",2016,2021,6
2,"필베리","강북구","미아동",2004,2005,2
2,"바로2맛입니다","강북구","수유동",2004,2005,2
2,"영국빵집","강동구","천호동",1988,1995,8
2,"고려당분점","강동구","천호동",1979,1995,17
2,"크라운베이커리수유2점","강북구","수유동",2002,2008,7
2,"케익하우스 엘리제","강북구","번동",2002,2008,7
2,"파리베이커리","강북구","미아동",1987,2009,23
2,"호텔목산제과점","강동구","천호동",1993,1996,4
2,"시온제과","강동구","천호동",1987,1996,10
2,"아루베이커리","강북구","미아동",2008,2010,3
2,"정동제과","강동구","암사동",1992,1999,8
2,"천호제과","강동구","천호동",1989,2000,12
2,"유나제과점","강동구","천호동",1987,2011,25
2,"뉴가나안제과","강동구","둔촌동",1993,2011,19
2,"신라방제과","강동구","암사동",1989,1996,8
2,"명보","강동구","둔촌동",1982,1990,9
2,"뉴욕제과","강동구","성내동",1982,1990,9
2,"거북당","강동구","명일동",1983,1993,11
2,"랑쁠리과자점","강동구","고덕동",1988,1993,6
2,"이태리제과점","강동구","성내동",1990,2000,11
2,"앙베르베이커리","강동구","천호동",1993,1998,6
2,"만나햄버거","강동구","성내동",1991,1993,3
2,"서독제과점","강동구","길동",1986,1990,5
2,"서독제과점","강동구","길동",1986,1997,12
2,"굳베이커리","강동구","천호동",1986,1997,12
2,"가나안제과","강동구","성내동",1986,2000,15
2,"바게뜨과자점","강동구","천호동",1986,2002,17
2,"과자점밀씨타운","강동구","성내동",1992,2000,9
2,"빵이 좋은 사람들","강북구","미아동",2013,2015,3
2,"쁘띠몽드","강북구","미아동",2010,2011,2
2,"호텔명과","강동구","길동",1989,1998,10
2,"델리앙스명과","강북구","미아동",1999,2006,8
2,"유나제과점","강동구","천호동",1987,1990,4
2,"빵굽는 세상","강북구","미아동",1983,2011,29
2,"독일제과","강동구","성내동",1984,2000,17
2,"부산뉴욕제과","강동구","성내동",1984,2000,17
2,"몽블랑베이커리","강동구","천호동",1993,2005,13
2,"몽블랑제과점","강동구","고덕동",1986,1990,5
2,"주재근베이커리","강동구","상일동",1986,2016,31
2,"쌍띠에과자점","강동구","암사동",1986,2001,16
2,"크라운제과","강동구","천호동",1986,2000,15
2,"서독빵집성내지점","강동구","성내동",1986,1992,7
2,"할레루야제과점","강동구","암사동",1986,1998,13
2,"마리앙뜨과자점","강동구","명일동",1986,1999,14
2,"프랑스제과","강동구","암사동",1986,1998,13
2,"킴스제과","강동구","암사동",1986,1989,4
2,"실로암제과","강동구","암사동",1986,1992,7
2,"케익하우스 이삭","강동구","명일동",1952,2017,66
2,"프랑스베이커리","강북구","수유동",1989,2008,20
2,"끌리앙","강동구","명일동",1992,2005,14
2,"뉴욕제과","강동구","성내동",1984,1998,15
2,"문치호과자점","강북구","수유동",1994,2009,16
2,"빵이가득한집","강북구","미아동",2012,2014,3
2,"브레드칸","강북구","미아동",2012,2014,3
2,"빵빵한집","강북구","수유동",1997,2020,24
2,"임성민제과점","강북구","수유동",2003,2005,3
2,"데일리명과","강동구","고덕동",1988,2000,13
2,"고려당","강동구","천호동",1992,1998,7
2,"쉐라톤명과","강동구","암사동",1990,1996,7
2,"빵구오 삼양점","강북구","미아동",2013,2014,2
2,"신라방","강동구","암사동",1988,1998,11
2,"크로와상베이커리","강북구","미아동",1999,2008,10
2,"빵굼터","강북구","미아동",2004,2011,8
2,"빵굽는마을","강북구","수유동",2002,2017,16
2,"고려방제과점","강북구","미아동",1989,2018,30
2,"미아역제과점","강북구","미아동",2002,2017,16
2,"거북당제과","강동구","암사동",1984,2002,19
2,"주재근베이커리","강동구","성내동",1985,2012,28
2,"영국빵집","강동구","천호동",1985,2000,16
2,"빠띠세리제과점","강동구","둔촌동",1985,2012,28
2,"독일제과","강동구","상일동",1985,1998,14
2,"아메리카나둔촌점","강동구","둔촌동",1985,2000,16
2,"영국빵집","강동구","암사동",1985,1999,15
2,"르호봇과자점","강동구","고덕동",1985,2005,21
2,"딕시랜드","강동구","둔촌동",1985,1993,9
2,"크라운베이커리","강동구","둔촌동",1985,2002,18
2,"케익이벤트","강동구","둔촌동",1985,2004,20
2,"파리베이커리","강동구","천호동",1985,2000,16
2,"데일리명과","강동구","암사동",1985,1990,6
2,"금자탑베이커리","강동구","천호동",1985,2004,20
2,"배스킨라빈스(31)아이","강동구","천호동",1990,1992,3
2,"스위스과자점","강동구","둔촌동",1991,1993,3
2,"빅보이삼익체인점","강동구","명일동",1984,2000,17
2,"맥스베이커리","강동구","둔촌동",1984,1999,16
2,"고려당","강동구","길동",1984,2000,17
2,"신라명과","강동구","둔촌동",1984,2000,17
2,"베이커리","강북구","미아동",2009,2012,4
2,"그랑프리빵","강북구","미아동",2012,2016,5
2,"구환회 빵집","강북구","미아동",2003,2008,6
2,"크라운베이커리sk미아점","강북구","미아동",2003,2006,4
2,"프린스제과","강동구","천호동",1989,1993,5
2,"가나안제과","강동구","둔촌동",1988,1990,3
2,"독일빵집","강동구","길동",1985,2000,16
2,"궁전제과","강동구","명일동",1985,1997,13
2,"정독일빵집","강동구","암사동",1986,1994,9
2,"뉴욕제과고명분점","강동구","명일동",1986,1992,7
2,"월드하우스빵집","강동구","명일동",1986,2011,26
2,"뚜레쥬르(강북경찰서점)","강북구","번동",1978,2013,36
2,"신라명과","강동구","둔촌동",1984,1990,7
2,"뉴욕제과신둔촌지점","강동구","둔촌동",1984,1996,13
2,"뉴욕제과신둔제","강동구","둔촌동",1984,1990,7
2,"프라자제과명일동대리","강동구","명일동",1984,1992,9
2,"따삐오베이커리","강북구","미아동",2012,2016,5
2,"마가렛트베이커리","강동구","성내동",1992,2010,19
2,"독일베이커리","강동구","성내동",1987,2000,14
2,"하이몬드제과","강동구","성내동",1989,2010,22
2,"뉴욕제과","강동구","성내동",1982,1996,15
2,"최종문베이커리","강동구","암사동",1992,1993,2
2,"가나안제과(주)","강동구","고덕동",1987,1992,6
2,"케익타운","강동구","천호동",1992,1998,7
2,"후레쉬베이커리","강북구","수유동",2001,2012,12
2,"신라명과(암사점)","강동구","천호동",1991,2011,21
2,"모또아르제과점","강동구","명일동",1987,2000,14
2,"스위트제과점","강동구","둔촌동",1993,2010,18
2,"케洋臼肄","강북구","미아동",2002,2014,13
2,"크라운베이커리 미아삼거리점","강북구","미아동",2002,2008,7
2,"마르쉐베이커리","강북구","수유동",2005,2012,8
2,"고려당","강동구","암사동",1990,1997,8
2,"호주빵집","강동구","명일동",1982,1999,18
2,"바티칸빵집","강동구","둔촌동",1989,1996,8
2,"바티칸제과점","강동구","암사동",1993,1995,3
2,"까꾸리베이커리","강동구","암사동",1993,2000,8
2,"날마다 블루밍","강북구","번동",2017,2020,4
2,"발렌타인빵","강북구","미아동",2008,2012,5
2,"호텔베이커리","강동구","길동",1993,1998,6
2,"코니아이랜드아이스크","강동구","천호동",1990,1992,3
2,"신라명과현대프라자대","강동구","천호동",1990,1990,1
2,"하이파이커피전문점","강동구","성내동",1993,2002,10
2,"쥬떼므","강북구","미아동",2008,2017,10
2,"매니아제과","강동구","고덕동",1987,2003,17
2,"케익프라자","강동구","암사동",1993,2000,8
2,"사랑의명과프랑세즈","강동구","명일동",1988,1999,12
2,"샤롬제과점","강동구","고덕동",1989,1992,4
2,"문치호 과자점","강북구","미아동",2008,2008,1
2,"뚜레쥬르 번동주공2점","강북구","번동",2008,2015,8
2,"에스빠스제과점","강동구","명일동",1992,2000,9
2,"파리바게트미아삼거리역점","강북구","미아동",2005,2020,16
2,"뚜레쥬르 수유장미원점","강북구","수유동",2008,2020,13
2,"오띠프레","강북구","번동",2008,2014,7
2,"빵이좋은사람들","강북구","미아동",2002,2019,18
2,"블랑제리 쿠페","강북구","미아동",2008,2010,3
2,"뚜레쥬르 미아중앙점","강북구","미아동",2010,2012,3
2,"미원통상(주)길동점","강동구","길동",1991,1992,2
2,"크리스탈제과","강동구","상일동",1989,1992,4
2,"고려베이커리","강동구","성내동",1989,1990,2
2,"후렌드천길동체인점","강동구","길동",1984,1998,15
2,"매화즉석빵","강북구","미아동",2009,2010,2
2,"크리스탈베이커리","강북구","미아동",2007,2007,1
2,"뚜레쥬르수유인텔리안점","강북구","수유동",2010,2011,2
2,"크라운베이커리","강북구","미아동",1997,2013,17
2,"킴스브랑제리","강동구","길동",1992,2017,26
2,"불란서제과","강동구","암사동",1992,1994,3
2,"미래제과","강북구","수유동",2010,2011,2
2,"코롬방","강동구","천호동",1992,2006,15
2,"르네상스","강동구","길동",1981,2001,21
2,"크리스탈제과","강동구","길동",1989,2005,17
2,"빵굽는마을","강북구","수유동",1999,2018,20
2,"고려당길동분점","강동구","길동",1992,1996,5
2,"밀라노베이커리분점","강동구","길동",1992,1992,1
2,"고구맘","강북구","수유동",2013,2017,5
